country,weightG,priceYen,itemCount,storageDays,site,leaderCompany,leaderMethod,leaderLow,leaderHigh,rankIndeterminate,blockingKeys,blockingLabels,blockingTiers,blockingUnknownReasons,blockingSourceUrls,runnerUpCompany,runnerUpLow
AU,8000,100000,1,0,mercari,fromjapan,courier-ecms,120750,124587,false,,,,,,zenmarket,121338
AU,8000,150000,1,0,mercari,fromjapan,courier-ecms,191530,195367,false,,,,,,zenmarket,192818
AU,8000,250000,1,0,mercari,fromjapan,courier-ecms,307456,311293,false,,,,,,zenmarket,308745
CA,200,3000,1,0,mercari,fromjapan,small-packet-air,7597,7597,false,,,,,,buyee,8115
CA,200,10000,1,0,mercari,fromjapan,small-packet-air,15869,15869,false,,,,,,buyee,16387
CA,200,30000,1,0,mercari,fromjapan,small-packet-air,39502,39502,false,,,,,,buyee,40021
CA,200,60000,1,0,mercari,buyee,small-packet-air,75472,75472,false,,,,,,zenmarket,75924
CA,200,100000,1,0,mercari,buyee,small-packet-air,122739,122739,false,,,,,,zenmarket,123192
CA,200,150000,1,0,mercari,buyee,small-packet-air,181824,181824,false,,,,,,zenmarket,182277
CA,200,250000,1,0,mercari,fromjapan,courier-ups,301469,301469,false,,,,,,buyee,302095
CA,500,3000,1,0,mercari,fromjapan,small-packet-air,8157,8157,false,,,,,,buyee,8675
CA,500,10000,1,0,mercari,fromjapan,small-packet-air,16429,16429,false,,,,,,buyee,16947
CA,500,30000,1,0,mercari,fromjapan,small-packet-air,40062,40062,false,,,,,,buyee,40580
CA,500,60000,1,0,mercari,buyee,small-packet-air,76031,76031,false,,,,,,zenmarket,76568
CA,500,100000,1,0,mercari,buyee,small-packet-air,123299,123299,false,,,,,,zenmarket,123836
CA,500,150000,1,0,mercari,buyee,small-packet-air,182383,182383,false,,,,,,zenmarket,182920
CA,500,250000,1,0,mercari,fromjapan,courier-ups,301469,301469,false,,,,,,buyee,302095
CA,1000,3000,1,0,mercari,fromjapan,small-packet-air,9276,9276,false,,,,,,buyee,9794
CA,1000,10000,1,0,mercari,fromjapan,small-packet-air,17548,17548,false,,,,,,buyee,18066
CA,1000,30000,1,0,mercari,fromjapan,small-packet-air,41181,41181,false,,,,,,buyee,41699
CA,1000,60000,1,0,mercari,buyee,small-packet-air,77150,77150,false,,,,,,fromjapan,77554
CA,1000,100000,1,0,mercari,buyee,small-packet-air,124418,124418,false,,,,,,fromjapan,124822
CA,1000,150000,1,0,mercari,buyee,small-packet-air,183503,183503,false,,,,,,fromjapan,183906
CA,1000,250000,1,0,mercari,fromjapan,courier-ups,302075,302075,false,,,,,,buyee,302095
CA,2000,3000,1,0,mercari,buyee,courier-buyee-air,10217,10217,false,,,,,,fromjapan,11453
CA,2000,10000,1,0,mercari,buyee,courier-buyee-air,18489,18489,false,,,,,,fromjapan,19725
CA,2000,30000,1,0,mercari,buyee,courier-buyee-air,42123,42123,false,,,,,,fromjapan,43359
CA,2000,60000,1,0,mercari,buyee,courier-buyee-air,77574,77574,false,,,,,,fromjapan,78810
CA,2000,100000,1,0,mercari,buyee,courier-buyee-air,124841,124841,false,,,,,,fromjapan,126077
CA,2000,150000,1,0,mercari,buyee,courier-buyee-air,183926,183926,false,,,,,,fromjapan,185162
CA,2000,250000,1,0,mercari,buyee,courier-buyee-air,302095,302095,false,,,,,,fromjapan,303331
CA,3000,3000,1,0,mercari,buyee,courier-buyee-air,10217,10217,false,,,,,,fromjapan,12081
CA,3000,10000,1,0,mercari,buyee,courier-buyee-air,18489,18489,false,,,,,,fromjapan,20353
CA,3000,30000,1,0,mercari,buyee,courier-buyee-air,42123,42123,false,,,,,,fromjapan,43987
CA,3000,60000,1,0,mercari,buyee,courier-buyee-air,77574,77574,false,,,,,,fromjapan,79438
CA,3000,100000,1,0,mercari,buyee,courier-buyee-air,124841,124841,false,,,,,,fromjapan,126705
CA,3000,150000,1,0,mercari,buyee,courier-buyee-air,183926,183926,false,,,,,,fromjapan,185790
CA,3000,250000,1,0,mercari,buyee,courier-buyee-air,302095,302095,false,,,,,,fromjapan,303959
CA,5000,3000,1,0,mercari,buyee,courier-buyee-air,10217,10217,false,,,,,,fromjapan,14303
CA,5000,10000,1,0,mercari,buyee,courier-buyee-air,18489,18489,false,,,,,,fromjapan,22575
CA,5000,30000,1,0,mercari,buyee,courier-buyee-air,42123,42123,false,,,,,,fromjapan,46208
CA,5000,60000,1,0,mercari,buyee,courier-buyee-air,77574,77574,false,,,,,,fromjapan,81659
CA,5000,100000,1,0,mercari,buyee,courier-buyee-air,124841,124841,false,,,,,,fromjapan,128927
CA,5000,150000,1,0,mercari,buyee,courier-buyee-air,183926,183926,false,,,,,,fromjapan,188012
CA,5000,250000,1,0,mercari,buyee,courier-buyee-air,302095,302095,false,,,,,,fromjapan,306181
CA,8000,3000,1,0,mercari,buyee,courier-buyee-air,10217,10217,false,,,,,,fromjapan,14303
CA,8000,10000,1,0,mercari,buyee,courier-buyee-air,18489,18489,false,,,,,,fromjapan,22575
CA,8000,30000,1,0,mercari,buyee,courier-buyee-air,42123,42123,false,,,,,,fromjapan,46208
CA,8000,60000,1,0,mercari,buyee,courier-buyee-air,77574,77574,false,,,,,,fromjapan,81659
CA,8000,100000,1,0,mercari,buyee,courier-buyee-air,124841,124841,false,,,,,,fromjapan,128927
CA,8000,150000,1,0,mercari,buyee,courier-buyee-air,183926,183926,false,,,,,,fromjapan,188012
CA,8000,250000,1,0,mercari,buyee,courier-buyee-air,302095,302095,false,,,,,,fromjapan,306181
SG,200,3000,1,0,mercari,fromjapan,small-packet-air,5964,5964,false,,,,,,zenmarket,6465
SG,200,10000,1,0,mercari,fromjapan,small-packet-air,13870,13870,false,,,,,,zenmarket,14372
SG,200,30000,1,0,mercari,fromjapan,small-packet-air,36461,36461,false,,,,,,zenmarket,36963
SG,200,60000,1,0,mercari,fromjapan,courier-ecms,70635,70916,false,,,,,,zenmarket,70813
SG,200,100000,1,0,mercari,fromjapan,courier-ecms,115793,116074,false,,,,,,zenmarket,115972
SG,200,150000,1,0,mercari,fromjapan,courier-ecms,172242,172523,false,,,,,,zenmarket,172421
SG,200,250000,1,0,mercari,fromjapan,courier-ecms,285139,285420,false,,,,,,zenmarket,285318
SG,500,3000,1,0,mercari,fromjapan,small-packet-air,6371,6371,false,,,,,,zenmarket,6657
SG,500,10000,1,0,mercari,fromjapan,small-packet-air,14278,14278,false,,,,,,zenmarket,14564
SG,500,30000,1,0,mercari,fromjapan,small-packet-air,36868,36868,false,,,,,,zenmarket,37154
SG,500,60000,1,0,mercari,fromjapan,courier-ecms,70951,70951,false,,,,,,zenmarket,71006
SG,500,100000,1,0,mercari,fromjapan,courier-ecms,116110,116110,false,,,,,,zenmarket,116164
SG,500,150000,1,0,mercari,fromjapan,courier-ecms,172558,172558,false,,,,,,zenmarket,172613
SG,500,250000,1,0,mercari,fromjapan,courier-ecms,285455,285455,false,,,,,,zenmarket,285510
SG,1000,3000,1,0,mercari,zenmarket,courier-ecms-express,6811,6811,false,,,,,,fromjapan,6892
SG,1000,10000,1,0,mercari,zenmarket,courier-ecms-express,14718,14718,false,,,,,,fromjapan,14799
SG,1000,30000,1,0,mercari,zenmarket,courier-ecms-express,37309,37309,false,,,,,,fromjapan,37390
SG,1000,60000,1,0,mercari,zenmarket,courier-ecms-express,71159,71159,false,,,,,,fromjapan,71194
SG,1000,100000,1,0,mercari,zenmarket,courier-ecms-express,116318,116318,false,,,,,,fromjapan,116352
SG,1000,150000,1,0,mercari,zenmarket,courier-ecms-express,172767,172767,false,,,,,,fromjapan,172801
SG,1000,250000,1,0,mercari,zenmarket,courier-ecms-express,285664,285664,false,,,,,,fromjapan,285698
SG,2000,3000,1,0,mercari,zenmarket,courier-ecms-express,7195,7331,false,,,,,,fromjapan,7509
SG,2000,10000,1,0,mercari,zenmarket,courier-ecms-express,15102,15238,false,,,,,,fromjapan,15416
SG,2000,30000,1,0,mercari,zenmarket,courier-ecms-express,37692,37828,false,,,,,,fromjapan,38006
SG,2000,60000,1,0,mercari,zenmarket,courier-ecms-express,71543,71679,false,,,,,,fromjapan,71809
SG,2000,100000,1,0,mercari,zenmarket,courier-ecms-express,116702,116838,false,,,,,,fromjapan,116968
SG,2000,150000,1,0,mercari,zenmarket,courier-ecms-express,173150,173286,false,,,,,,fromjapan,173417
SG,2000,250000,1,0,mercari,zenmarket,courier-ecms-express,286047,286183,false,,,,,,fromjapan,286314
SG,3000,3000,1,0,mercari,zenmarket,courier-ecms-express,7348,8096,false,,,,,,fromjapan,7827
SG,3000,10000,1,0,mercari,zenmarket,courier-ecms-express,15255,16003,false,,,,,,fromjapan,15734
SG,3000,30000,1,0,mercari,zenmarket,courier-ecms-express,37846,38594,false,,,,,,fromjapan,38324
SG,3000,60000,1,0,mercari,zenmarket,courier-ecms-express,71696,72444,false,,,,,,fromjapan,72128
SG,3000,100000,1,0,mercari,zenmarket,courier-ecms-express,116854,117602,false,,,,,,fromjapan,117286
SG,3000,150000,1,0,mercari,zenmarket,courier-ecms-express,173303,174051,false,,,,,,fromjapan,173735
SG,3000,250000,1,0,mercari,zenmarket,courier-ecms-express,286200,286948,false,,,,,,fromjapan,286632
SG,5000,3000,1,0,mercari,zenmarket,courier-ecms-express,8194,10200,false,,,,,,fromjapan,8631
SG,5000,10000,1,0,mercari,zenmarket,courier-ecms-express,16101,18107,false,,,,,,fromjapan,16538
SG,5000,30000,1,0,mercari,zenmarket,courier-ecms-express,38691,40697,false,,,,,,fromjapan,39128
SG,5000,60000,1,0,mercari,zenmarket,courier-ecms-express,72542,74548,false,,,,,,fromjapan,72931
SG,5000,100000,1,0,mercari,zenmarket,courier-ecms-express,117701,119707,false,,,,,,fromjapan,118090
SG,5000,150000,1,0,mercari,zenmarket,courier-ecms-express,174149,176155,false,,,,,,fromjapan,174539
SG,5000,250000,1,0,mercari,zenmarket,courier-ecms-express,287046,289052,false,,,,,,fromjapan,287436
SG,8000,3000,1,0,mercari,zenmarket,courier-ecms-express,8194,10200,false,,,,,,fromjapan,8631
SG,8000,10000,1,0,mercari,zenmarket,courier-ecms-express,16101,18107,false,,,,,,fromjapan,16538
SG,8000,30000,1,0,mercari,zenmarket,courier-ecms-express,38691,40697,false,,,,,,fromjapan,39128
SG,8000,60000,1,0,mercari,zenmarket,courier-ecms-express,72542,74548,false,,,,,,fromjapan,72931
SG,8000,100000,1,0,mercari,zenmarket,courier-ecms-express,117701,119707,false,,,,,,fromjapan,118090
SG,8000,150000,1,0,mercari,zenmarket,courier-ecms-express,174149,176155,false,,,,,,fromjapan,174539
SG,8000,250000,1,0,mercari,zenmarket,courier-ecms-express,287046,289052,false,,,,,,fromjapan,287436
